d2573	He died on 8 Jun 1920 in Vancouver. He was in Kamloops with his private railway car monitoring the pursuit and trial of robbers. The community Marpole located in Vancouver South was named after him.
d2575	In the night of September 27, 1996, Kae died in her sleep at the Pacific Coast Manor nursing home in Capitola, California. Kae is survived by a granddaughter, Brandi.
d2576	Restored to favor, Stengel was reappointed general of brigade on March 1, 1795. Promoted to general of division on June 13, he was transferred to command the cavalry of the Army of Italy. At the Battle of Mondovì on April 21, 1796, he was seriously wounded in the arm while leading a charge against the Sardinian Army. On April 28, he died in Carcassonne following a surgery in which his arm was amputated. He was buried in the church of San Giovanni in Lupazzanio beside the altar ``A cornu epistulae'' (at the right side).
d2577	After graduating from Harvard, Mott worked as a journalist, and married Carolyn Pitkin (1881-1967). In 1912 he sailed to China on a freighter, the Indrade, with a light opera singer, Mrs Francis Hewitt Bowne: he was listed as purser and she was disguised as a cabin boy. The couple married in 1928 after their respective partners had divorced them. His published works include Jules of the Great Heart: ``free'' trapper and outlaw in the Hudson Bay region in the early days (1905), To the Credit of the Sea (1907), The White Darkness, and other stories of the Great North-West (1907), and Prairie, Snow and Sea (1910). He pioneered fishing for steelhead on the North Umpqua River, Oregon, and a bridge and a section of the North Umpqua Trail bear the name Mott in his memory. He established a fishing camp near Steamboat Creek, where he died, of leukemia, in 1931.
d2578	Eduardo Herrera Bueno was born in Gijón, Asturias on the 5th of July 1914 and he died in Oviedo on the 15th of August 1991.
d2579	At the end of his life, he was a Swiss citizen. He died on June 8, 2006 in Vico Morcote, Ticino, Switzerland at the age of 92. It was claimed in 2011 that his death had been an assisted suicide through drinking a solution of Sodium Pentobarbital.
d2580	She died in Aguascalientes, her place of birth, in an automobile accident in 1974, aged 69.
d2581	Buchanan was elected as a Democrat to the 79th United States Congress to fill the vacancy caused by the resignation of Samuel A. Weiss. He was re-elected to the Eightieth, Eighty-first and Eighty-second Congresses and served until his death in Bethesda, Maryland. In Congress he served as Chairman of the United States House Select Committee on Lobbying Activities during the 81st Congress.
d2586	For the last six years of his life Gosling was in poor health. In 1927 he wrote a book of reminiscences Up and Down Stream. He was the third person to be appointed to the Order of the Companions of Honour. Harry Gosling died at his home in Twickenham in October 1930, aged 69. His body was laid in state at Transport House, headquarters of the TGWU, before its cremation at Golders Green.
d2587	Simonds served as mayor of Reading in 1816. He retired to London and then to Pangbourne, where he died on 13 January 1834 and was buried in the family plot in Hurst churchyard.
d2588	Samuel Joseph May died on July 1, 1871 in Syracuse, New York, donating over 10,000 of his own titles to the Cornell Library. These articles included pamphlets, leaflets, and other anti-slavery documents. His collection at the Cornell Library is scarce and considered a ``great importance that the literature of the Anti-Slavery movement...be preserved and handed down, that the purposes and the spirit, the methods and the aims of the Abolitionists should be clearly known and understood by future generations.''
d2589	Maivia died of a heart attack at her home in Davie, Florida, on October 19, 2008. There were conflicting reports of her age, as most outlets reported that she was 81 years old, while The Miami Herald reported that she was 77. Bill Apter, a writer and journalist who specializes in wrestling, wrote of Maivia following her death: When my daughter Hailey, who is now 23, met Lia at a wrestling event in upper New York state, Lia went to a gift shop at a nearby hotel and bought Hailey a stuffed bunny as a gift. She had never met her before this day, and this shows what a heart she had!
d2590	In 1862-63, Walker led a well-known gold-hunting expedition of 34 men into the mountains of central Arizona, near what is now the city of Prescott. The company struck gold along the Hassayampa River and Lynx Creek, which was the impetus for subsequent white settlement in the area. The village of Walker, Arizona is named for him. He died at his home in Walnut Creek, California, and is buried in the Pioneer Cemetery in Martinez, California.
d2591	Von Le Suire was born in Mengeringhausen. He joined the Bavarian army in 1806, and took part as an officer in the campaigns from 1809 to 1815. During 1833 and 1835 he served in Greece, which was governed by prince regent Otto. From May 1834 he served as War Minister in the Government of Mavrocordatos of 1833. When he returned to Bavaria, he became Oberst, in 1840 he was advanced to Major General and Brigadier. In 1848 he became Lieutenant General and division commander, and in the end of the same year he became war minister. He had to withdraw of health issues, and served again as division commander until 1852, when he died in Nürnberg.
d2593	Foster died at Liberty Farm on September 12, 1881. A memorial service was held at the Worcester Horticultural Hall on September 24, with Reverend Samuel May, Jr. of Leicester, Massachusetts presiding. Tributes to Foster's life and works were spoken by Lucy Stone, Wendell Phillips, Reverend Henry T. Cheever and Parker Pillsbury.
d2595	Pettis was appointed Minister to Bolivia September 4, 1878, and served until November 1, 1879. He was again engaged in the practice of law until his death in Meadville in 1900. Interment in Greendale Cemetery.
d2596	After the elder George A. Bingham died in 1895; his son continued the law practice at Littleton. Soon he moved to Manchester, where he went into law practice with David A. Taggart. The two men were law partners from 1889 to 1901. Bingham then became Associate Justice of the New Hampshire Supreme Court, holding that position from 1902 to 1913. On May 15, 1913, President Woodrow Wilson nominated Bingham as a Judge of the United States Court of Appeals for the First Circuit, to a seat vacated by LeBaron Bradford Colt. He was confirmed by the United States Senate on June 5, 1913, and served as an active judge of the First Circuit from 1913 to 1939. He assumed senior status on March 23, 1939 but remained a member of the court until his death in Manchester ten years later.
d2598	Sheffer was elected as a Democrat to the Twenty-fifth Congress. He was an unsuccessful candidate for reelection in 1838 to the Twenty-sixth Congress. He resumed the practice of his profession and was a delegate to the 1848 Democratic National Convention. He died in 1880 at York Springs, where he was interred in the Old Lutheran Cemetery.
d2599	Although his reputation as an editor is most closely linked to these three, Perkins worked with many other writers. He was the first to publish J. P. Marquand and Erskine Caldwell. His advice was responsible for the enormous success of Marjorie Kinnan Rawlings, whose The Yearling (1938) grew out of suggestions made by Perkins. It became a runaway best-seller and won the Pulitzer Prize. Alan Paton's Cry, the Beloved Country (1946) was another highly successful Perkins find. His last discovery was James Jones, who approached Perkins in 1945. Perkins persuaded Jones to abandon the novel he was working on at that time and launched him on what would become From Here to Eternity (1951). By this time, Perkins' health was failing and he did not live to see its success, nor that of Hemingway's The Old Man and the Sea (1952), which was dedicated to his memory. Perkins died on June 17, 1947 in Stamford, Connecticut.
d2600	Marie Kendall died on 5 May 1964 in Clapham, London.
d2601	Wilmot became physician in ordinary to George III in 1760, left London next year, and lived in Nottingham; but then moved to Heringstone in Dorset, where he died on 21 November 1786. He was buried in the church of Monkton, where his epitaph remains.
d2605	S. Lane Faison died on November 11, 2006 in Williamstown, Massachusetts five days shy of his 99th birthday.
d2606	The following year, he and his new bride moved to Ocala, Florida where he became principal of Howard Academy and served as the pastor of a church. He served there until 1879. He was ordained that year and moved to Lexington, Kentucky where he pastored the First Baptist Church. The following year, he became president of the Normal and Theological Institute, which he worked for a decade. This grew into Simmons College of Kentucky. Simmons published Men of Mark: Eminent, Progressive and Rising in 1887 while serving as the school's president. He died on October 30, 1890 in Louisville, Kentucky.
d2607	Reid retired to Rothesay on the Isle of Bute. On 10 August 2010, Reid died at Inverclyde Royal Hospital. He had suffered a brain haemorrhage earlier in the week and had been in poor health for a number of years.
d2608	Elliott was elected to the Fifty-fifth, Fifty-sixth and Fifty-seventh Congresses (March 4, 1897-March 3, 1903). He was not a candidate for renomination in 1902, but was an unsuccessful candidate for election to the United States Senate. He was appointed by President Theodore Roosevelt in 1906 as commissioner of the United States to mark the graves of Confederate dead in the North and served in this capacity until his death in Beaufort, South Carolina, on December 7, 1907. He was interred in St. Helena Churchyard.
d2609	O'Brien died August 31, 2009, in a Knoxville hospital after suffering a fall two weeks earlier at her home in Crossville.
d2610	He died at Bath in England in 1834. Monro's daughter Margaret married Thomas Levett, Esq., of Wychnor Park, Staffordshire, in 1831, three years before Monro's death. (Levett later hyphenated his last name to Levett-Prinsep, and inherited Croxall Hall, Derbyshire, a holding of his uncle Thomas Prinsep's family.) That same year Monro's daughter Helen married Sir Edmund Filmer, 8th Baronet.
d2611	He died in 1966 at Mugdock Castle.
d2612	She died in Amesbury, Wiltshire, aged 95, on 13 July 2006. She was survived by her second husband, who died on 19 May 2007, and her children.
d2613	He had a large family, the most famous of his sons being James Johnston (1643-1737), known as Secretary Johnston. Having taken refuge in Holland after his father's execution, Johnston crossed over to England in the interests of William of Orange just before the Glorious Revolution of 1688. In 1692 he was appointed one of the secretaries for Scotland, but he was dismissed from office in 1696. Under Anne, however, he began again to take part in public affairs, and was made Lord Clerk Register. Johnston's later years were passed mainly at his residence (much later known as Orleans House) Twickenham, and he died at Bath in May 1737, see the separate article.
d2614	He was nominated by President Thomas Jefferson on April 19, 1806, to a seat on the United States District Court for the District of Maryland vacated by James Winchester. Houston was confirmed by the United States Senate, and received his commission, on April 21, 1806. He served until his death, aged 51, in Chestertown.
d2615	At the end of his term he was appointed as a justice of the Iowa Supreme Court, which he served as between 1860 and 1867. He resumed practicing law, and in 1874 moved to Washington, D.C., where he died on 22 December 1883.
d2616	Rost continued practicing law until he died in New Orleans, Louisiana, on September 6, 1868.
d2617	Landrum was elected as a Democrat to the Thirty-sixth Congress (March 4, 1859-March 3, 1861). He was not a candidate for renomination in 1860 to the Thirty-seventh Congress. He continued the practice of his profession until his death in Shreveport on October 18, 1861.
d2618	Centracchio died of cancer at his home in Oak Brook, Illinois, which is an upscale Chicago suburb.
d2620	He was a frequent festival orator at great academic ceremonies, including the memorial service in honor of Melanchthon in 1560, and at the university jubilee in 1578. On January 5, 1599, he resigned his offices because of infirmity. He died at Tübingen on May 22, 1600.
d2621	Read was elected as a Democrat to the Twenty-seventh Congress to fill the vacancy caused by the death of Davis Dimock, Jr.. He was reelected to the Twenty-eighth Congress and served until his death in Montrose in 1844. Interment in Montrose Cemetery.
d2622	Bulić died in 1934 in Zagreb. His funeral was conducted by bishops Kvirin Klement Bonefačić and Aloysius Stepinac.
d2624	Born in Alexandria, Virginia (then part of the District of Columbia), Taylor completed preparatory studies, studied law and was admitted to the bar, commencing practice in Staunton, Virginia. He later moved to Lexington, Virginia where he continued his law practice and became the commonwealth attorney for the county court of Rockbridge County, Virginia, serving from 1817 to 1843 and the commonwealth attorney for the circuit court of Pocahontas County, Virginia (now West Virginia) from 1817 to 1843. Taylor was a member of the Virginia House of Delegates in 1821 and was elected a Democrat to the United States House of Representatives in 1842, serving from 1843 until his death in 1846. There, he was chairman of the Committee on Accounts from 1843 to 1846. Taylor died on January 17, 1846 in Washington, D.C. and was interred there in Congressional Cemetery.
d2625	Fuqua succumbed to cancer at her San Diego home on November 8, 1999 at the age of 71. She was buried in Detroit.
d2626	John Olguin died at his home in San Pedro, California, on January 1, 2011, at the age of 89. he was survived by his wife of more than 50 years, artist and philanthropist Muriel Olguin; two daughters, Vi Olguin and Moni Olguin-Patten; son John Cabrillo Olguin; siblings, Leonard Olguin, Albert Olguin, Belia Olguin Smith and Esther Olguin Riggs; and four grandchildren.
d2627	Der Scutt died of liver failure at his home in Manhattan on March 14, 2010.
d2629	He died at Dijon.
d2630	Bishop Bascom died 8 September 1850 in Louisville, Kentucky. He is buried in Louisville's Eastern Cemetery. Photos of the grave stone can be seen on FindAGrave: Henry Bidleman Bascom
d2631	Beach retired from the Bangor seminary to Southington, Connecticut, where he died in 1926.
d2632	George van Raemdonck was born in Antwerp in 1888. His father, who worked as a pharmacist, also was a talented draftsman. His mother, who was French, died when George was still young. Because George van Raemdonck was gifted with some musical talent, he was sent to the conservatory to study the violin. At the same time, he started painting, and in 1903, aged fifteen, he entered the Royal Academy of Fine Arts in Antwerp, where he was taught by Franz Courtens, and where he won the 1913 de Keyer's Prize. During those years, he already made illustrations for a number of novels and for the magazine Lange Wapper.
d2634	Hansson published his first works, Dikter (``Poems'') in 1884 and Notturno in 1885. In those he expressed a celebration of the natural beauty and folk culture of his native province Skåne, southern Sweden. The raffined poetry did not fit the Swedish realism of the 1880s-90s and gained little attention. Hansson followed up with the decadent Sensitiva Amorosa (1887), a collection of morbid, erotic sketches that shocked the Sweden of his day. The reaction from the public was harsh, and Hansson left his country for Germany in 1889. He would then continue to live abroad for the remainder of his life, in countries such as Switzerland and Turkey (where he also died).
d2635	Stephen Haynes died at his home in Brooklyn at the age of 78, interment was at the Green-Wood Cemetery, Brooklyn.
d2639	Vachell died at Reading in May 1658 and was buried in St Mary's Church in Reading on 1 June 1658. Vachell married firstly Anne Cox, daughter of Richard Cox, an alderman of London. She died childless in 1651 and was buried in the chancel of St. Mary Woolnoth in London. In 1652, he married Rebecca Leman, daughter of Sir William Leman, 1st Baronet, Parliament's Treasurer of War. She survived him, but he had no issue by either wife.
d2640	She died in Washington, D.C., on April 14, 1943, at the age of 82, from complications associated with a broken hip.
d2641	Though married four times, he often remarked, only half in jest, that alcohol was the other woman. Over time his drinking affected his health more seriously; he was hospitalised for detoxification, he suffered from pancreatitis and then diabetes. Ultimately his right leg was amputated. He died at his home in Soho of renal failure after voluntarily refusing further treatment by dialysis. Growing weary of his illnesses and yet unable to stop himself drinking, he had discussed 'taking himself out' over a period and in his final farewell Spectator column he discussed how he had discovered how to do that by ingesting bananas, whose potassium content was toxic in his condition. His grave in Kensal Rise crematorium stone lies at the top of racehorse trainer Barry Hills gallops in Lambourn, Berkshire.
d2642	She died in Newport, Rhode Island, in 1917 at the age of 82. After her death, the family's estate at Tioronda became Craig House, a hospital for the mentally ill.
d2644	On 5 November 1714, when he was chaplain to Charles Trimnell, bishop of Norwich, he published a sermon preached in St Paul's Cathedral. After having been for some time incumbent of Fawley, near Wantage, in Berkshire, he was appointed on 21 March 1717 to a prebend of Canterbury, which he resigned on his appointment as canon of Christ Church, Oxford, on 24 May 1723. He received the degree of D.D. on 27 August of the same year; and on 29 August 1724 was nominated to both the deanery of Christ Church and the bishopric of Bristol, receiving the two preferments in commendam. He published in 1730 a Sermon preached before the House of Lords on 30 Jan. 1729-30. Bradshaw died at Bath on 16 December 1732, and was buried in Bristol Cathedral.
d2645	After twenty-five years of service, he resigned his post on as Alderman of Windsor Ward for Belfast City Council in June 1916 when he was almost 70 years of age and took up residence in London, where he died in 1929. Lady Jaffe was too ill to attend his funeral, and she died a few months later in August of the same year.
d2646	Folger died at Nantucket, Massachusetts in 1690. His wife Mary lived until 1704.
d2647	Ekangaki died at Yaoundé on 3 June 2005 and was buried in Nguti on 25 June.
d2648	His second wife, Clemence, died in July 1926. Suffering from paralysis, Morse was placed under the guardianship of the probate court of Bath on September 7, 1926, adjudged incompetent to handle his affairs. Having suffered several strokes, he died of pneumonia at Bath, Maine, on January 12, 1933.
d2649	Rached died on April 9, 2008 in Tunis.
d2650	He was born in Somersetshire, the son of John Creighton, Jr. and the grandson of John Creighton, one of the first settlers at Lunenburg. Creighton came to Halifax at a young age, where he studied law with Lewis Morris Wilkins and was admitted to practice as an attorney in 1816. In 1821, he was named a Queen's Counsel and served as Crown Prosecutor. In 1859, he was named to the province's Legislative Council. Creighton was named president for the Council in 1875 and served until his death in Lunenburg three years later.
d2651	Norbert van Bloemen, called Cephalus, the youngest of the three brothers (after Peter van Bloemen and Jan Frans van Bloemen), was born at Antwerp in 1670. He studied and painted portraits and conversation-pieces in Rome, and afterwards returned to his native country and settled at Amsterdam, where he died in 1746. According to Houbraken who called him Nolbertus van Bloemen in his poem about the Bentvueghels, he was a gezelschap (conversation, or genre) painter from Antwerp who was nicknamed Cefalus by the Bent.
d2653	Two years after his death in Jerusalem, a Jewish woman's teacher training seminary was established in the city and named after him; Machon Gold.
d2654	From 1669 to 1688 he taught various branches at the Bavarian monastery of Ettal and at his own monastery. From 1688 until his death he was master of novices and director of clerics at his monastery. He died at Salzburg.
d2655	Lowther continued to be active through his eightieth year (despite the amputation aforementioned), managing through Parliament six bills on turnpike trusts, for the improvement of Whitehaven, in 1753. He died on 2 January 1755 in London. (The faithful Carlisle Spedding died in a pit explosion the same year.) Unmarried, Lowther left his estates to his fourth cousin once removed, Sir William Lowther, 3rd Baronet. -
d2656	Afterward he continued his agricultural pursuits until his death in Pottstown, Pennsylvania, at the age of 70. He was interred in Edgewood Cemetery in Pottstown, Pennsylvania.
d2658	After a long illness, Enrique Sarasola died at age 65 in 2002 in a Madrid hospital and was interred in the La Paz-Alcobendas cemetery in Madrid. His son, Enrique Sarasola, Jr., is a world class equestrian competitor who has represented Spain in the 1998 Eventing World Championship and the 2000 Summer Olympics.
d2659	She retired in 1957, but continued to work for UNICEF, and served on the CBC's board of directors. She died in Mississauga in 1971, having lived for many years on property that she ran briefly as a spa, on a bend of Mississauga Road, south of Streetsville.
d2660	From 1877 until her retirement from the stage in 1880, Haupt was committed to the opera house in Mainz. She died in Leipzig at the age of 79.
d2661	Barron left the Council in 1976, and became a member of the New South Wales Ambulance Board. Barron died in 1985 in Hurstville.
d2662	He died on 16 June 1988 in Pittsburgh.
d2663	He had been re-elected in 1922 to the 68th United States Congress before he died in San Francisco, California on November 18, 1922. He was interred at Holy Cross Cemetery in Colma, California. After he died, his vacant position in Congress was taken by his wife, Mae Nolan.
d2664	Appropriately after his death in London, he was placed in a mausoleum at West Norwood Cemetery constructed from red pottery tiles and bricks from the Doulton Works, which is now a Grade II Listed building.
d2665	He retired on February 15, 1971 at the age of 62, shortly before his death in San Juan on March 11. His vacancy was filled by Associate Justice Angel Martín.
d2666	Joe Morris Sr. died from complications of a stroke on July 17, 2011, at Jerry L. Pettis Memorial VA Medical Center in Loma Linda, California, at the age of 85. President of the Navajo Nation Ben Shelly ordered American flags in the Navajo Nation to be lowered to half staff in Morris' honor.
d2667	He was married, and left a son, George Bourchier Richardson (d. 1877), who shared his father's tastes; he executed some of the woodcuts in the ''Table Book`` and the ''Reprints;`` lectured and wrote on local antiquities; and failing, after his father's emigration, to carry on his business with success, he followed him in 1854 to Australia. He acted for some time as librarian of the Melbourne Mechanics' Institute, but eventually became a journalist and editor of the ''Wallaroo Times. `` From 1874 he taught drawing and watercolour painting at Adelaide, where he died on 28 November 1877.
d2669	Thomas Grinfield was the son of Thomas Grinfield of Bristol and Anna Joanna Barham, and the brother of Edward William Grinfield. He was born at Bath in 1788, and educated at Wingfield, near Trowbridge, and afterwards at Trinity College, Cambridge, where he proceeded B.A. in 1811. He was ordained in 1813. He married his first cousin, Mildred Foster Barham; became curate at St Sidwells, Exeter; then rector of Shirland, Derbyshire; he subsequently resided at Clifton, Bristol, and was for twenty-three years curate in charge of St Mary le Port Church, Bristol. He died at Clifton on 8 April 1870, and was buried in the cemetery at Weston-super-Mare. Though he published little, his compositions were numerous, especially his sermons. Studious and contemplative, he mingled little with society. He was an accomplished scholar and poet. As well as the works listed below, he wrote a large number of small poems and lectures, many of which were published in the Weston Mercury. There remain unpublished several manuscripts, especially a valuable series of theological lectures.
d2670	From 1848 he had been a member of the Bavarian second chamber, at first representing the district of Erlangen-Fürth, and afterwards Nuremberg, which city also sent him after the war of 1866 as its deputy to the German customs parliament, and from 1871 to 1874 to the first German Reichstag. He sat in these bodies as a member of the Progressive party (Fortschrittspartei), and in Bavaria was one of the leaders of the Liberal (Freisinnige) party. His eloquence had a great hold upon the masses. As a parliamentarian he was very clear-headed, and thoroughly understood how to lead a party. For many years he was the reporter of the finance committee of the chamber. In 1882, on account of his great services in connection with the Bavarian National Exhibition of Nuremberg, the order of the crown of Bavaria was conferred upon him, carrying with it the honor of nobility. He died at Nuremberg on the 31st of December 1902.
d2671	Pieter Arnout Dijxhoorn (1810-1839), a Dutch marine painter, was born at Rotterdam in 1810. He was a scholar of Martinus Sohouman and of J. C. Schotel, and painted marine subjects and river scenes in an able manner. He died at Rotterdam in 1839.
d2672	Joaquina Maria Mercedes Barcelo Pages (Consuelo) was born on July 24, 1857 in Sarrià, Barcelona, Spain. She cofounded the Augustinian Sisters of Our Lady of Consolation along with her sister, also a Spanish nun, Madre Rita Barcelo. She died on August 4, 1940 in Manila, Philippines.
d2673	James Oneal died on December 12, 1962 in Seattle, Washington.
d2675	In later life he was a schoolteacher, working principally as a ``crammer'' who specialised in preparing boys for entrance to the British Army. Cobbold suffered considerably from ill health in the years leading to his death - problems his obituarist attributed to his capacity for sheer hard work. He died at West Wratting.
d2676	He was born on March 6, 1889 in Pittsburgh, Pennsylvania. He died on February 14, 1974 in Cleveland, Ohio.
d2677	He died in New York City on February 23, 1936 at the Hotel Taft (New York Times, 24 Feb. 1936, 17:3). He was interred in Rock Island, Illinois at Chippianook Cemetery.
d2678	He chaired the local branch of the Norwegian Medical Society from 1974 to 1975. He was also active in Doktorklubben av 1959, Nasjonalhjelpen and the sports club Bergens TF. He was married and had two daughters. He died in August 2004 at Haukeland University Hospital.
d2679	Samuel Spring died March 4, 1819 in Newburyport.
d2681	Aitken died at Hove at the age of 78. His brother Henry Aitken also played cricket for Oxford.
d2682	Holub died on April 27, 2010 at his home in Noe Valley, San Francisco at the age of 93. With news of his passing, the Cantor Arts Center at Stanford University held an exhibition titled ``Life & Legacy: Leo Holub Photographs and Contemporary Artists' Prints,'' which ended November 7, 2010.
d2683	Nutting was elected to the Fiftieth and Fifty-first Congresses and served from March 4, 1887, until his death in Oswego, New York, October 15, 1889. He was interred in Riverside Cemetery.
d2684	When she died at age 98 in Baltimore, Evans was one of the last surviving cast members of a W. S. Gilbert production and possibly the last surviving player in an original run of a Gilbert production.
d2685	Merrick was married six times, to Lenore Beck, Jeanne Gibson, Etan Aronson (twice), Karen Prunczik, and Natalie Lloyd. He was married to Lloyd at the time of his death in London; all of his previous marriages had ended in divorce. He had two daughters according to Peter Filichia, writing in the Newark Star-Ledger on April 27, 2000.
d2686	On 17 November 1795, he died of pulmonary disease at Exmouth.
d2687	A native of Copenhagen, Rasch emigrated to Canada where he died in Vancouver in 1988.
d2688	He married Maria Boycott on 19 July 1810, but had no children by her. Upon his death in 1817 in Pisa, he was succeeded in the earldom by his brother, Frederick North, 5th Earl of Guilford.
d2689	In 1848, Greenleaf retired from his active duties, and became professor emeritus. After being for many years president of the Massachusetts Bible Society, he died at Cambridge. Greenleaf's well-known work, a Treatise on the Law of Evidence, is considered a classic of American jurisprudence. Greenleaf prepared the original constitution of the Colony of Liberia.
d2690	Beal married well known-aerial photographer William Garnett in 1941 and remained his wife until his death in 2006, bearing him three sons. After but a decade on the concert circuit, she opted to abandon her full-time performing career to devoting her time to her family. Nonetheless, she remained sporadically active in northern California, where she and Garnett made their home; besides providing music at local funerals and churches, she performed with the San Francisco Symphony, the Santa Rosa Symphony, the Napa Symphony, and a local Napa, California choral group. She died in Napa in 2008.
d2691	He was born in Massachusetts, the son of Phineas Lovett and Beulah Morse, and came to Nova Scotia with his family during the 1760s. He married Abigail Thayer in 1768. Lovett settled in Annapolis County. He owned a ship which traded in the West Indies. Lovett was high sheriff for the county, justice of the peace and lieutenant-colonel in the militia. In 1783, his seat in the provincial assembly was declared vacant due to non-attendance. He was elected to the provincial assembly for Annapolis County a second time in 1808 following the death of Henry Rutherford. In 1810, he was named a justice in the Inferior Court of Common Pleas. He died at Annapolis Royal at the age of 83.
d2692	When he retired in 1902 he received a knighthood and for the next 19 years much of his time was spent guarding the crown jewels in London, where he died in 1921.
d2693	In 1757 Winslow returned to Massachusetts and civilian life. He represented Marshfield in the General Court from 1757 to 1758 and from 1761 to 1765. In 1762 he served as a member of the St Croix River boundary commission, and about 1766 he moved to Hingham, Massachusetts, where he died at in 1774.
d2694	In 1875, he was made Minister Resident to Portugal and, since this was the first instance of this kind of promotion in US diplomatic history, some regard him as the first American career diplomat. When the office of Minister Resident was discontinued in 1876, Moran was made Chargé d'Affaires at Lisbon, serving until 1882 when ill health forced him to resign and return to England. He never went back to the US, settling, instead, at Braintree in Essex, where he died.
d2695	Kimball was elected as a Republican from Michigan's 3rd congressional district to the 74th Congress serving from January 3, 1935 until his death in Kalamazoo. His remains were cremated and the ashes interred in Green Lawn Cemetery, Orland, Indiana.
d2696	César Jaroslavsky died of a heart attack in Buenos Aires in 2002; he was 73.
d2697	He died at Stourhead, Wiltshire, in 1838. His mausoleum is at St Peter's Church, Stourton, Wiltshire.
d2701	In 168 BCE Jason made a failed attempt to regain control of Jerusalem. Fleeing again to Ammon, he then continued to Egypt, then finally to Sparta, where he died and was buried
d2702	Glemham became rector of Symondsbury, Dorset, in 1631, leaving in 1645 when his brother Thomas was a prominent royalist figure. He regained the rectory there in 1660. He also became Dean of Bristol in 1660. In 1667 he was made Bishop of St Asaph, and became also rector of Llandrinio. He died at Glemham Hall.
d2703	In 1889 he relocated to Santiago, where he became a professor at the Instituto Pedagógico de Chile. Here he remained for the next 36 years, retiring in 1925. Johow led a series of scientific journeys to the Juan Fernandez Archipelago, and in 1896 was author of a book on the flora of the islands titled Estudios sobre la flora de las Islas de Juan Fernández. He died on April 30, 1933 in Valparaiso.
d2704	Ashley's nephew Anthony Ashley Cooper had been left very extensive estates through the death of his father and grandfather and these were under the control of the Court of Wards. Ashley was among the administrators of the estates and Cooper later accused these administrators of attempting to wrest some of his lands from him while he was still a minor and a Ward of Court. Ashley he singled out as the worst and most avaricious offender who used his legal abilities and influences to obtain his ends through the Ward of Courts. In one of these proceedings on 16 November 1635, Ashley was making a speech before the Court when his nephew uttered a prayer to be delivered from the lawyer's arguments and purposes. At this point Ashley collapsed with a paralytic seizure with ``his mouth drawn to his ear'' and was carried out of the Court and never spoke again. He died 12 days later on 28 November 1635 at the Serjeant's Inn in Fleet Street at the age of 66. His body was brought back to Dorchester and buried in St Peter's church.
d2705	Olavi Paavolainen died on August 19, 1964 at his home in Helsinki.
d2706	Gregorčič was born in the small mountain village of Vrsno above the river Soča in the County of Gorizia and Gradisca. In 1851, he attended primary school in Libušnje, but was in 1855 sent to school in Gorizia. After finishing high school he entered the seminary in Gorizia. He was ordained on 27 October 1867 and became a vicar in Kobarid in 1868. There he continued with his literary work and together with his friend Ignacij Gruntar in 1871 founded a public reading room, one of the first in the Slovene Lands.
d2707	He acted as assistant quartermaster in the Sixth Frontier War in 1834. His most active area was in the planning and construction of roads, as well as their improvement, being responsible for the planning of Michell's Pass near Ceres - a vast improvement on the old Mostert's Hoek Pass - and the Houw Hoek Pass near Elgin, both carried out by Andrew Geddes Bain, as well as Sir Lowry's Pass and the Montagu Pass, the latter constructed over the Outeniqua Mountains by an Australian road-engineer Henry Fancourt White in 1843-47. Besides all his other skills, Michell was an accomplished water-colourist, particularly of landscapes. His illustrations appeared in Narrative of a voyage of observation among the colonies of Western Africa and of a campaign in Kaffirland (1837), written by his son-in-law, Capt. Sir James Edward Alexander. He was granted a pension in 1848 and returned to England where he died on 28 March 1851 at Eltham.
d2708	Born in Campbeltown, Argyllshire, Scotland to farmer John Stewart and Barbara Thompson, he arrived in Australia in 1912, taking up work as an electrician. He married Blanche Ogillvie Macfarlane, with whom he had four sons. He became an organiser with the Electrical Trades Union (ETU) in 1931 and was also a member of the Australian Labor Party's Socialisation Committee from 1931 to 1933. He was secretary of the ETU from 1939 to 1941 and secretary of the New South Wales Labor Party from 1941 to 1950. He was elected to the New South Wales Legislative Council in 1941. In 1948 he was a delegate to the United Nations conference in Paris, and he was sent on a visit to the United Kingdom in 1955. Stewart died at Petersham in 1957.
d2709	Hounsell died at Bridport, Dorset on June 12, 1903.
d2711	Edmund Augustus Blundell was a British diplomat and Commissioner of Tenasserim 1833--1843, Resident Councillor of Malacca from 1847 to 1849 and Resident Councillor of Penang from 1849 to 1855. He was born 8 August 1804 in Taunton, Somerset, England, the son of William Blundell & Mary Ann Horniblow. He was married to Mellor Mynors Farmer. In addition, he had a Burmese mistress who gave him 11 children. He gave them his name and sent them to be educated in Calcutta and England. Blundell died in 1868 at Harrogate.
