8690	Olivia Poulet (born 1978, London) is an English actress. After studying drama at Manchester University, she has had roles on stage and in television and film. Her most recent productions include Day of the Flowers, Sherlock, Dappers, The Thick of It, Reggie Perrin and Outnumbered. She recently appeared in the feature film In the Loop. She also played Camilla Parker-Bowles in the 2005 drama Whatever Love Means. She had a relationship with actor Benedict Cumberbatch for over twelve years until March 2011.
8691	Paul Zuccarelli (24 August 1886 Milan -- 19 June 1913 Marcilly-la-Campagne, France) was an Italian racecar driver. Zuccarelli was killed while testing a car prior to the 1913 French Grand Prix at Amiens.
8692	Rogers was born at Enniskillen, Ireland. He was educated at Silcoates School, Wakefield, and Trinity College, Dublin. From 1865 to 1900 he was a minister of the Clapham Congregational Church. He is best remembered for his close association with Dr. Dail in the Liberal-Nonconformist education and disestablishment campaigns of 1865-75, and for his friendship with Gladstone and Lord Rosebery, who consulted him as the foremost representative of Nonconformist statesmanship. He died at Clapham. One of his grandsons was the poet E. A. Mackintosh (1893-1917; see also High Wood).
8693	Born in Estremoz, he studied music from 1753 at the Colégio dos Santos Reis in Vila Viçosa, then from 1761 at the Conservatorio di S Onofrio in Naples. In 1766 his setting of Metastasio's operatic libretto La Nitteti was performed in Rome. The following year, he joined the Irmandade de S Cecília at Lisbon and was appointed professor of counterpoint in the Seminário da Patriarcal, where he later served as mestre (1769--1773) and mestre de capela (1773--1798). In 1778 he became music teacher to the royal family. He died in Alentejo.
8694	Brad Heald (born 3 March 1983, Sydney, New South Wales, Australia) is the current bass guitarist in the Australian garage rock band The Vines and the current guitarist of Sydney band Red Riders. He officially replaced Patrick Matthews, the previous bass guitarist of The Vines, who left during the Annandale Hotel performance in 2004 where Craig Nicholls reportedly kicked a photographer. He jonined the band in July 2006, making his first appearance with the band at Splendour in the Grass followed by Reading and Leads festival. He was originally in the Sydney local band D'Arcy. His first connection with the band was when he met Ryan Griffiths at a local house party.
8696	Phyllis Treigle (born May 6, 1960) is a native of New Orleans, Louisiana, and is a noted American soprano, and the daughter of the great bass-baritone Norman Treigle. She graduated from Loyola University of the South's College of Music and made her professional debut with the New Orleans Opera Association as Flora Bervoix, in La traviata, in 1980.
8697	Orazio Satta Puliga (October 6, 1910, in Torino - March 22, 1974, in Milan) was an Italian automobile designer known for several Alfa Romeo designs.
8698	Ahmed Djoghlaf (born 25 November 1953 in Algiers), is the Executive Secretary of the Convention on Biological Diversity under the United Nations Environment Programme (UNEP).
8699	Ishwardas Rohani is the speaker of Madhya Pradesh legislative assembly. He is a leader of Bharatiya Janata Party. He was imprisoned under MISA in the emergency in 1975. He was born in 1946 in Karachi. He was elected to the assembly from Jabalpur. He has been speaker since 2003. He was deputy speaker from 1998 to 2003.
8700	Jérôme Rivière (born 8 July 1964 in Suresnes, Hauts-de-Seine) is a French politician. and now lawyer member of the Paris Bar Association since 2006
8701	Hedvig Willman, née Harling (18 July 1841 in Stockholm -- 15 August 1887, Stockholm) was a Swedish stage actor, opera singer, drama teacher and principal of Dramatens elevskola.
8703	Born in Inhambane, Tina Paulino is a distant cousin of Maria de Lurdes Mutola. She started competing in 1992 at the age of 18, having already played basketball for the national team. Stelio Craveirinha, son of the poet Jose Craveirinha and himself a former national long jump record holder, was the man responsible for introducing her to athletics. She competed in a number of road races, but there was no track competition for her in Mozambique. Craveirinha, however, managed to convince the National Olympic Committee to send her to Portugal on a training camp. Her results were impressive given the short time that she had been running seriously: she won the Portuguese national 800 m title in a time of 2:03.84, faster than Mutola ran in her first race outside of Mozambique.
8704	Robert Carr Brackenbury (28 May 1752 -- 11 August 1818) was born in 1752 at Panton House, near Wragby, Lincolnshire. His biographer, Terence R Leach, Brackenbury's biographer, describes him as a ''poet, practitioner, philanthropist and mystic``. Brackenbury was educated at Felsted School and St Catharine's College, Cambridge University.
8705	William Wilkie (1721--1772) was a Scottish poet. The son of a farmer, he was born in West Lothian and educated at Edinburgh. In 1757 he published the Epigoniad, dealing with the Epigoni, sons of the seven heroes who fought against Thebes. He also wrote Moral Fables in Verse. In 1756 he entered the Church, becoming minister at Ratho, Midlothian. He was also appointed Professor of natural philosophy at the University of St Andrews in 1759.
8706	Alby Why, born in Sydney, Australia, was a rugby league player for the South Sydney Rabbitohs in the NSWRL 1930 season. Brother of Australian Kangaroo, Jack Why, Alby played ten games for the Rabbitohs, scoring five tries.
8707	Sun Lingfeng (; born 14 August 1978 in Beijing, China) is a Chinese baseball player who was a member of Team China at the 2008 Summer Olympics.
8708	Reidar Johansen (born 18 May 1955 in Hammerfest) is a Norwegian politician for the Socialist Left Party. He was elected to the Norwegian Parliament from Finnmark in 1989, and was re-elected on one occasion. Johansen was involved in local politics in Sørøysund and its successor municipality Hammerfest between 1983 and 1989.
8709	Jacob Murey (born 2 August 1941, Moscow) is a Russian-born Israeli chess grandmaster. , his Elo rating was 2433, making him the No. 39 player in Israel and the 1449th-highest rated player in the world. His peak rating was 2560 in 1989.
8710	Born in Yancheng, Jiangsu Province in 1912, Hu graduated from the Department of Foreign Literature, College of Arts and Sciences, National Chekiang University in 1935. Before this, he also studied history in National Tsinghua University (in Beijing) during 1930-1932.
8712	Nathan Spingold (1886-1958) was a motion picture executive and a leading administrator in the game of contract bridge. Born in Chicago, Spingold started as a newspaper reporter but moved to New York in the early thirties where his career in the motion picture business with Columbia Pictures saw him rise to the Board of Directors in 1940 and vice president of the company in 1954. He and his wife, Frances, were patrons of the arts and had a significant art collection.
8713	Born December 31, 1880, in Lake George, New York, Bryant was the son of Presbyterian Rev. William and Caroline Bryant. His father was called ``a potent force in the intellectual and moral progress of the race and his influence is far reaching,'' according to C.M. Burton's City of Detroit. Bryant's parents were natives of England; his father was born in Brighton and mother in Bath. Coming to America, Rev. Bryant graduated from Oxford University and received an honorary Doctor of Divinity degree from Princeton University. For many years, Rev. Bryant was a prominent Presbyterian minister in Brooklyn, NY, then Iowa, before moving to Michigan.
8714	Andy Park is a musician, worship leader and author who is associated with Vineyard Music. He was born in 1957 in Los Angeles, California. He studied at UCLA, earning a bachelor of arts.
8715	Joseph Naudet (December 8, 1786 -- August 13, 1878) was a French historian who was a native of Paris.
8716	Logan Vander Velden (born April 3, 1971, in Valders, Wisconsin) is an American former professional basketball player. He was a member of the 1995-96 Los Angeles Clippers team for 15 games. Vander Velden attended high school in his home town of Valders, and is an alumnus of the University of Wisconsin-- Green Bay.
8717	Galina Fokina () (born January 17, 1984, in Moscow) is a Russian tennis player. She took part in the 2004 Hyderabad Open but lost in the second round to Marion Bartoli. She has won numerous ITF titles in 1999, 2000, 2001, 2002, 2003, 2004 and 2005.
8718	Haru Mutasa born in Zimbabwe
8719	Bill Kaiserman (born 8 September 1942 Brooklyn, New York) is a four-time Coty Award-winning designer (1974; 1975; 1976; 1978).
8720	Vincenzo Cuoco was born from a middle class family in the town of Civitacampomarano, near Campobasso in the Molise region of central Italy. His father was Michelangelo Cuoco, a lawyer and economist, while his mother was Colomba de Marinis. He studied in his native town under Francesco Maria Pepe, then moved to Naples in 1787 to study jurisprudence and become a lawyer, but instead found himself attracted to economy, philosophy, history, and politics. He thus had the opportunity to meet some of the prominent intellectuals of Southern Italy, including Giuseppe Maria Galanti, who in a letter to Vincenzo's father described the young man as capace, di molta abilità e di molto talento (``able, of great skill and great talent''), although trascurato (``slovenly'') and indolente (``indolent''); Galanti was probably not entirely satisfied at Vincenzo's collaboration on his Descrizione Geografica e Politica delle Sicilie. During his studies, Cuoco was deeply influenced by enlightened writers from Southern Italy (Genovesi, Galiani, and of course Galanti) and France (Montesquieu, Rousseau), as well as by earlier writers, especially Giambattista Vico and Niccolò Machiavelli.
8721	Alexey Grigorevich Ivakhnenko (30 March 1913 Kobeliaky, Ukraine, Russian empire, died 16 October 2007, Kiev) was a Ukrainian mathematician. He was an Academician of the National Academy of Sciences of Ukraine.
8722	Born in Kinderhook, New York, Silvester attended Kinderhook Academy, and was graduated from Union College, Schenectady, New York, in 1827. He studied law. He was admitted to the bar in 1830 and practiced his profession in Coxsackie, New York.
8723	Phiri gave international debuts to players like Collins Mbesuma, Chris Katongo, Noel Mwandila, Clive Hachilensa, Noel Mwandila, Songwe and Sashi Chalwe. Tanzania was to be again his hiding place as he propelled Simba FC to a league by going unbeaten. Whilst at Simba, Phiri was involved in an accident and was unable to continue coaching. He was replaced by South African Trott Moloto at Simba while he was recovering. After his recovery, he was hired by his former club Nkana as the technical Director.
8724	Fell was born at Hawkeswell, near Ulverston. He was the son of George Fell, a gentleman of ancient Lancashire family. He was admitted student of Gray's Inn in 1623, called to the bar in 1631, and practised successfully for several years. In 1632 he married Margaret Askew, by whom he had nine children, and resided at Swarthmore Hall, near Dalton-in-Furness, his paternal property. In 1641 he was placed on the commission of the peace for Lancashire, when some royalists were removed, and in the following year he was appointed one of the parliamentary sequestrators for the county.
8725	Émile Roumer (5 February 1903 - April 1988 in Frankfurt am Main ) was a Haitian poet. Roumer wrote mostly satirical poems and poems dealing with love and nature. Born in Jérémie, he was educated in France before studying business in Manchester, England.
8726	Gary Reilly is an Australian television producer and writer born in New Zealand in 1945. He is most famous for his work on a variety of comedy series such as The Naked Vicar Show, Kingswood Country, Hey Dad..! and Bullpitt!. He also has a strong friendship and was once neighbours with Australian artist and sculptor Mike Worrall. He is married to actress Julie Haseler.
8727	Eugène Joseph Delporte (10 January 1882--19 October 1955) was a Belgian astronomer born in Jodoigne.
8728	Lee Garbett is a British comic book artist born in the West Midlands. He has worked on British comics. As of February 2011, he is working freelance after a period of exclusivity with DC Comics.
8729	Born in Westmount, Nova Scotia, Mancini was educated at Dalhousie University, where he was a member of the Dalhousie Senate and Vice President of the Student Council. He graduated from Dalhousie Law School in 1982. He has worked for Nova Scotia Legal Aid in criminal and family law since 1986 save for one year when he taught at the University College of Cape Breton and his years in parliament.
8730	Francis Williams (1702--1770) was a scholar and poet born in Kingston, Jamaica.
8731	Rao was born at Gopalpur, district Mandi. He is a native speaker of Hindi and English. He has received a B.A. and an LL.B from Punjab University, Chandigarh. During his college years, Rao was a political worker. When he acquired his law degree, he became an advocate providing free legal aid to the poor.
8732	Weisner is a native of Batavia, Illinois, but moved to Aurora thirty years before becoming a political candidate. He has one son and one foster son. As of April 2009, he and his wife Marilyn, who served on the Aurora Township Board from 1997--2001, had been married for 36 and a half years. His wife had also served on the Democratic Kane County Board. Weisner earned his bachelor's degree from Aurora University in organizational management.
8733	Albertus Jonas Brandt, born at Amsterdam in 1788, was a scholar of J. E. Morel, after whose death, in 1808, he passed two years with G. van Os. He painted dead game, fruit, and flowers. His works are deservedly esteemed. He died at Amsterdam in 1821.
8734	Born in Georgia, Myers is a graduate of Young Harris College and the University of Georgia, and attended graduate school in history at Tulane University and the University of Michigan. He taught on the Great Books and Renaissance history at Michigan, world history at Xavier University of Louisiana, medieval history at Tulane, and early modern history and the philosophy of history at Georgia. He is director of Campus Watch, a project of the Middle East Forum in Philadelphia. Formerly, he was managing editor of The American Enterprise magazine, a monthly magazine published by the American Enterprise Institute, and managed the Washington office of the magazine.
8735	Born in Sutton, Surrey, England, she was the daughter of John Christoforides. An intelligent woman, for a number of years she worked as personal secretary for the wealthy Canadian financier James Hamet Dunn, 1st Baronet. Eventually their working relationship became personal and although he was thirty-six years her senior, in 1942 she became his third wife. Intensely loyal, she had been a devoted employee and he would seek her input on most every business matter for the rest of his life. The couple maintained homes in England, France, and at the Canadian seaside resort of St. Andrews in New Brunswick, the province of her husband's birth. In the late 1940s, Lady Dunn and her husband developed a friendship with the Spanish artist Salvador Dalí who painted several portraits of them, notably Equestrian Fantasy - Portrait of Lady Dunn. These works are now on permanent display at the Beaverbrook Art Gallery in Fredericton, New Brunswick.
8736	Thomas Hopko (born March 28, 1939, Endicott, New York) is an Orthodox Christian priest and theologian. He was the Dean of Saint Vladimir's Orthodox Theological Seminary from September 1992 until July 1, 2002 and taught dogmatic theology there from 1968 until 2002. Now retired, he carries the honorary title of Dean Emeritus.
8737	Saad Salman (born 1950, in Baghdad, Iraq) is an Iraqi-French film director. He filmed Baghdad On/Off, a documentary filmed when Saddam Hussein was in power. He has been exiled in Paris since 1976. He attended a School of the Art schools of Baghdad in 1969, he later left Iraq for Lebanon in 1974 but had to leave because of the civil war taking place at the time, forcing him to settle in Paris in 1976.
8738	Emanuel Brouwer (August 25, 1881, in Amsterdam -- July 6, 1954, in Huizen) was a Dutch gymnast who competed in the 1908 Summer Olympics.
8739	Born in Huyton, Liverpool, Moss played most of his first-class cricket for Oxford University, appearing 13 times between 1887 and 1890; he won a blue in 1889. His first match in 1887 was against Lancashire, for whom he had played a handful of minor games before going up to Oxford, while his best bowling performance came in his final university game, when he took 4-9 against Sussex.
8740	Born in Savannah, Georgia, Pendleton received a liberal schooling as a youth. He studied law, and was admitted to the bar, practicing for several years in Hyde Park, New York. He was county judge of Dutchess County, New York from 1830 to 1840. He was elected as an Anti-Jacksonian to the Twenty-second Congress (March 4, 1831-March 3, 1833). He died in New York City on February 25, 1862, and was interred in St. James' Churchyard in Hyde Park.
8741	Born February 21, 1930 in Texas, Clift received a B.A. (1950) and J.D. (1952) from the University of Texas at Austin. She practiced law at Baker, Botts, Andrews and Parish in Houston, Texas, and in 1954 married another attorney at the firm, Wallace Clift. After her husband went to seminary, Jean Clift became involved in prayer ministry. In 1964 Jean and Wallace Clift were awarded a joint grant by the Farish Foundation to study the psychology of Carl Jung. At the C. G. Jung Institute in Zürich, Switzerland, she studied for two years with analyst Marie-Louise von Franz, to whom she dedicated one of her books.
8742	Patrick Kifu Apataki (born 14 May 1979 in Kinshasa) is a DR Congo football, who cureently plays for F.C. Cape Town.
8743	Born in Paris, Gallon was the younger brother of composer Jean Gallon with whom he studied harmony at the Paris Conservatoire. In 1910 he won the Prix de Rome with the cantata Acis et Galathée. In 1920 he joined the faculty of the conservatoire as a professor of solfège. He began teaching counterpoint at the school in 1926 . His many notable students include such well-known composers as Claude Arrieu, Tony Aubin, Jocelyne Binet, Gerd Boder, Paul Bonneau, Pierre Dervaux, Maurice Duruflé, Henri Dutilleux, Ulvi Cemal Erkin, Lukas Foss, Jean Hubeau, Paul Kuentz, Paule Maurice, Xian Xinghai, Olivier Messiaen, and René Saorgin.
8744	Thomas Webley (born 2 March 1983, Bristol) is an English cricketer. He is a left-handed batsman and a left-arm slow bowler who has played first-class cricket for Somerset.
8745	Henri Alfred Darjou, a French painter and draughtsman, born in Paris in 1832, was the son of Victor Darjou, a portrait painter of some ability. He studied under his father and under Léon Cogniet, and exhibited first at the Salon of 1853, from which time onwards he almost every year sent pictures which were for the most part of genre subjects. The paintings of Darjou have, however, done less for his reputation than the numerous designs which he made for the 'Illustration' and the 'Monde illustré. ' He died in Paris in 1874.
8746	Ferguson was born at Irvine, Ayrshire, 28 February 1787. His father, William Ferguson, was a shipmaster of that port, and his mother, Mary, was the only daughter of John Service of Holms of Caaf, a small property near Dalry, Ayrshire. The Services were an Ayrshire family, some of whom had been lenders of money. The father of Mary Service followed this profession, and was a man of penurious habits and peevish temper. His sons one after another left him for America, where they were under the shelter of an uncle. Ferguson was educated at Ayr, was for some time in a banker's office, went to America in connection with the affairs of one of his uncles, returned after four years, and in 1810 settled with his mother at Irvine. She succeeded to large sums on the death of her brother George and then of her father. The fortune of the Fergusons was increased by the death in 1828 of another uncle, who left 200,000l. , and of a third who died in 1842 and left 400,000l. These brothers seem to have had no aim in life but to amass money.
8747	Ashley Gilbertson (born 22 January 1978) is an award-winning photographer best known for his images of the Iraq war. Born in Melbourne, Australia, he started his career at thirteen taking pictures of skateboarders. After graduating secondary school, he was mentored by Filipino photographer Emmanuel Santos, and later Masao Endo in the Japanese highlands.
8748	Born in Fredericksburg, Virginia, Buckner attended Georgetown College, Washington, D.C., and the University of Virginia at Charlottesville. He engaged in teaching for several years. He moved to Palmyra, Missouri, in 1837. He served as deputy sheriff. He studied law. He was admitted to the bar in 1838 and commenced practice in Bowling Green, Missouri. He became editor of the Salt River Journal.
8749	Giuseppe Giulietti (born 19 October 1953) in Rome is an Italian politician. First elected to the Italian Parliament in 1994 he was most recently elected as a member of Italy of Values. Before entering politics he had worked with RAI, as secretary of their journalists union UsigRai (1982-1992) and then as a member of their Watch Committee (1990-1993).
8750	He was born in Stanstead Bury, near Stanstead Abbotts, Hertfordshire, England on 29 December 1643, the son of William Willoughby, 6th Baron Willoughby of Parham and Anne Carey. He married Anne Bolterton (died circa 3 October 1683). On the death of his nephew John in early 1678, he succeeded as the 9th Baron Willoughby of Parham. However, a few months later he died without issue in September 1678. The barony was succeeded by his younger brother, Charles Willoughby.
8751	Achille Gagliardi, born at Padua, Italy, in 1537; died at Modena, 6 July 1607, was an ascetic writer and spiritual director; and a member of the Society of Jesus (Jesuits).
8752	Paul M. Herbert (December 2, 1889, in McComb, Ohio -- July 5, 1983, in Dublin, Ohio) was an American politician of the Republican party who served three separate tenures as the 47th, 49th and 52nd Lieutenant Governor of Ohio.
8753	Acosta is a native of Miami, Florida, and attended the Gulliver Schools in Miami. He received his bachelor's degree from Harvard College and his law degree from Harvard Law School. After graduation (1994--1995) he served as a law clerk to Samuel Alito, then a judge on the United States Court of Appeals for the Third Circuit. Acosta then worked at the Washington, D.C. office of the law firm Kirkland & Ellis. While in Washington, Acosta also taught classes on employment law, disability-based discrimination law, and civil rights law at the George Mason University School of Law. Acosta received the Excellence in Government Service Award in 2003 from the Mexican American Legal Defense and Education Fund and the Hugh A. Johnson, Jr. Memorial Award from the DC Hispanic Bar Association. From 1998-2000 Acosta was a senior fellow at the socially conservative Ethics and Public Policy Center. http://www.mediatransparency.org/personprofile.php?personID=381
8754	Brian Callison (born 1934) is a UK novelist known for his best-selling thrillers and sea stories. Born in Manchester, England in 1934, he was educated at the High School of Dundee, and went to sea at the age of 16 as a midshipman with the Blue Funnel Line, sailing aboard cargo ships between ports in Europe and East Asia. Callison subsequently left the sea, studied at Dundee College of Art in Scotland, and went into business. His first published novel, A Flock of Ships, appeared in 1970 to widespread critical and popular acclaim. It became an international bestseller, and established Callison's reputation as a leading writer of sea stories. In 2008 he completed a three-year appointment as a Fellow of The Royal Literary Fund at the University of Dundee, mentoring staff and students in all aspects of practical writing.
8755	Horatio Balch Hackett (December 27, 1808 - November 2, 1875), American biblical scholar, was born in Salisbury, Massachusetts.
8756	Hans Stangassinger (born 5 January 1960 in Berchtesgaden, Bavaria) was a West German luger who competed in the early 1980s. He won the gold medal in the men's doubles event at the 1984 Winter Olympics in Sarajevo.
8757	David T. Walker is an American guitarist born in Tulsa, Oklahoma. In addition to numerous session musician duties since the early 1970s, Walker has issued over twelve albums in his own name.
8758	A native of Simsbury, Connecticut, Stone is a 1991 graduate of Colgate University with a degree in English and was an exceptional player on the college's soccer team, captaining the squad his senior year. He was a member of Sigma Chi.
8759	Estavana Polman (born 5 August 1992 in Arnhem) is a Dutch handballer who plays for Sønderjyske HK and the Dutch national team.
8760	John Bernhard (born May 17, 1957, Geneva, Switzerland) is a Swiss American artist and photographer best known for his surrealist nude studies. Rather than merely showing women's bodies, Bernhard overlaid elements of the earth through projections and worked with myths of metamorphosis as a subtext for his model photography. The resulting images include allusions to the material by which the models are absorbed or into which they disappear. His work was included in the 120 year survey of the nude exhibition ``Body Work'' at the Minneapolis Institute of Arts, alongside the work of Edward Weston, Bill Brandt, Eadweard Muybridge, E. J. Bellocq, and Edward Steichen. Bernhard later continued to devote all his energy taking photographs and bringing them together to enhance their meaning with visual interplay. This is evident in his ``Diptychs'' and sequencing series ``Drift''. He was profiled in the documentary show ``Temps Present'' on Swiss Television TSR (Switzerland) and the global network TV5 Monde. His work is widely published and exhibited throughout the U.S. and Europe. His photographs are collected by many museums including the Museum of Fine Arts, Houston; Akron Art Museum, Ohio; Denver Art Museum; Musee de l'Elysee, Site officiel Lausanne, Switzerland; Museet for Fotokunst, Site officiel Denmark; the New Mexico Museum of Art; Polk Museum of Art, Florida and the Swiss National Library, Bern. His work was shown in 2004 as a major mid-career retrospective exhibition at the Musee des Suisses dans le Monde in Geneva. John Bernhard lives and works in Houston, Texas.
8761	Faussett was born on 30 October 1720 at Heppington, near Canterbury, was the eldest of the thirteen children of Bryan Faussett of Staplehurst, Kent, by his wife Mary, daughter of Henry Godfrey of Heppington and Lydd. He was educated at a Kentish grammar school and at University College, Oxford, where he was known as ''the handsome commoner. `` At Oxford he endeavoured to organise a volunteer corps in aid of the cause of Prince Charles Edward in 1745--6, and his father convened secret meetings of the Jacobite gentry at Heppington. Faussett graduated B.A. 1742, M.A. 1745, and was elected fellow of All Souls as of founder's kin to Archbishop Chichele. He was ordained in 1746, and from 1748 to 1750 held the living of Abberbury in Shropshire.
8762	Beresford was born near Charleston, South Carolina and was baptized June 3, 1755. He was educated in South Carolina and in England, studying law at the Middle Temple in London. He became a lawyer in private practice and also engaged in planting, with extensive estates in Berkeley County and Colleton County in South Carolina as well as in England.
8763	Born in Waterford, Ireland, Carney was educated at the Common School of Halifax, Nova Scotia. A merchant, he was first elected to the Canadian House of Commons for the electoral district of Halifax in the 1904 general elections. A Liberal, he was defeated in 1908.
8764	Michio Ihara (born 1928, Paris) is a Japanese kinetic sculptor, educated in Japan who was influenced by the work of George Rickey. His works have been on display at the Rockefeller Center in New York and other international venues.
8765	Abdoulaye Traore (born on November 1974 in Upper Volta) is a retired Burkinabé footballer. He last played as an attacking midfielder for USFAS Bamako.
8766	Humphry was born at Sudbury, Suffolk, on 30 January 1815, son of William Wood Humphry, barrister-at-law, and brother of George Murray Humphry. Humphry was educated at Carmalt's school, Putney, and then at Shrewsbury School, under Dr. Samuel Butler, becoming captain of the school. In 1833 he entered Trinity College, Cambridge, and in 1835 gained the Pitt scholarship. Two years later he graduated as senior classic, second chancellor's medallist, and twenty-seventh wrangler, and in 1839 he was elected a Fellow of his college.
8767	Johnny Praize Hernandez, born in Newark, New Jersey on October 12, 1969 was the first ``Spanglish'' rapper ever recorded and the first producer to mix Salsa music with hip hop in a remix of a song called ``Siento'' sung by salsa legend Pedro Arroyo in 1990. The remix featured salsa music, a heavy hiphop beat and a rap by Johnny Praize back then known as Def J Le Fresh. The remix was a bigger hit than the original and spread through the island of Puerto Rico like wild fire! Johnny Praize was never signed to a contract for creating the remix and was never paid even though the remixed single was released by the popular salsa record label ``MP Records''. Johnny Praize has worked with Angel Lopez from Son by 4 and Hussein Fatal from the Outlawz, and his remix of ``Winter's my Summer'' by New York rapper Mims was released in February 2011. Johnny Praize has started his own indie record label ``NeckBreaker Records'' and producing under Rice and Beats Productions. He has signed rappers Fate el Futuro, Candela Vasquez, and Big Deal Nandez, among others.
8768	Yaacov Hecht (Hebrew: יעקב הכט) born 1958 in Hadera is an Israeli educator and worldwide pioneer of democratic education.
8769	Born in London, he was educated at Wagner's and at Eton College. Jaffé's undergraduate studies were delayed for four years by World War II, during which time he served in the RNVR. He came up to King's College, Cambridge in 1945, studying History before changing to English, in which subject he got a First. He became President of the Marlowe Society, and was editor of Granta while a student. After Cambridge, he studied art history at the Courtauld Institute, where he attended Johannes Wilde's lectures and had access to the Seilern Collection; this was followed by research at Harvard on Rubens and his contemporaries.
8770	Miglena Markova (, born 16 February 1983 in Sofia) is a Bulgarian rower. Along with Anet-Jacqueline Buschmann she finished 4th in the women's double sculls at the 2004 Summer Olympics.
8771	The Honourable Edward Harbottle Grimston (born 2 April 1812 at Mayfair, London; died 4 May 1881 at Pebmarsh, Essex) was an English amateur cricketer and a Conservative Party politician who held a seat in the House of Commons from 1835 to 1841.
8772	Marek Biernacki (born April 28, 1959 in Sopot) is a Polish politician. He was elected to Sejm on September 25, 2005 getting 41336 votes in 26 Gdynia district, candidating from Civic Platform list.
8773	Carol Klimpel (born March 30, 1963 in Toronto, Ontario) is a former international freestyle swimmer from Canada, who was supposed to represent her native country at the boycotted 1980 Summer Olympics. She did compete at the 1984 Summer Olympics, and won a silver medal at the 1979 Pan American Games with the women's relay team.
8774	Stone was a native of Huntsville, Alabama. While attending Virgil I. Grissom High School he led Grissom to the school's second ever 6A State Title in 1999. The 6'10`` center/power forward was regarded as one of the top recruits in the country, as a Parade All American & McDonald's All-American. He was the most decorated Athlete that Grissom High School, and Huntsville, Alabama has ever seen. He was selected for the 1999 McDonald's All-American game, and signed for Kentucky. However, his career at Kentucky was largely disappointing. In two-and-a-half seasons at Kentucky, he averaged 5.3 points and 4.2 rebounds before transferring to intrastate rivals Louisville during the 2001-02 season. In one season at Louisville, he averaged 10.3 points, 7.1 rebounds, and 1.5 blocked shots.
8775	Mitchell was born near Rossville, Pennsylvania, in 1784. He was a member of the Pennsylvania House of Representatives from 1812 to 1814.
8776	Bale was a native of Norfolk, and when very young entered the Carmelite monastery at Norwich. Having a great love of learning, he spent a portion of every year in the Carmelite houses at Oxford or Cambridge. He became prior of the monastery of his order at Burnham Norton, and died 11 Nov. 1503. Bale enjoyed a high reputation for learning, and collected a valuable library, which he bequeathed to his convent.
8777	Matt Hunter (born 12 July 1983 in Kamloops, British Columbia) is an Canadian professional mountain biker. Matt Hunter's professional career began when he won the 2003 ``Ultimate Freeride Challenge''.
8778	Thierry Mutin is a French singer of classical music and songwriter (born in Rochechouart, Haute-Vienne), famous for his 1988 hit single ``Sketch of Love''.
8779	Born in Guntersville, Alabama, Starnes attended the public schools. He taught school in Marshall County, Alabama from 1912 to 1917. During the First World War he served overseas as a second lieutenant in the Fifty-third Infantry, Sixth Division, in 1918 and 1919. He became a member of the One Hundred and Sixty-Seventh Infantry, Alabama National Guard in 1923 and advanced through the ranks to colonel. In 1931, as a Major, he commanded the Alabama National Guard troops who guarded the African American Scottsboro Boys from the mob gathered outside the Jackson County, Alabama Court House while those defendants were on trial for allegedly raping white women Ruby Bates and Victoria Price. He served as member of the State board of education 1933-1949 and became vice chairman in January 1948.
8780	Waylon Reavis (Born September 19, 1978 in Wilkes County, NC) is the vocalist for American alternative metal and industrial metal band Mushroomhead as well as the Cleveland based band Tenafly Viper and former singer of 3 Quarters Dead.
8781	Taliaferro was born at Whitehall plantation in King George County, Virginia to James Garnett Taliaferro and his wife Wilhelmina (Wishart) Taliaferro. During the War of 1812, he enlisted at age 18 as a volunteer in a Virginia militia company. He was soon picked to study for a regular army commission, and was made an ensign in the 1st United States Infantry Regiment. He chose to remain in the army after the war, intending to make it his career.
8783	Teki Latex (born 1978 as Julien Pradeyrol in Paris, France) is a Paris-based electronica, dance and hip-hop artist, working both independently and as part of the French hip-hop act TTC.
8784	Tony Hibbert (born 20 December 1956, Tooting, London) is an English musician who played bass guitar in the synthpop band, New Musik, from 1977 to 1981.
8785	Anna Ottendorfer (13 February 1815 Würzburg, Bavaria - 1 April 1884 New York City) was a United States journalist and philanthropist. She was associated with the development of the German-language New Yorker Staats-Zeitung into a major newspaper.
8786	Born in St. Paul, Ramsey County, Minnesota, Irving moved with his parents to a farm in North Dakota. He attended the public schools of North Dakota. He worked for a railroad as a boy and during the First World War. He left the railroad to become manager of a theater in Montana. He moved to California and was manager of a hotel. He moved to Jackson County, Missouri, in 1934 and was employed as a construction worker and later became a representative of the American Federation of Labor.
8787	Anatoly Liberman () (born 1937) is a professor in the Department of German, Scandinavian and Dutch at the University of Minnesota, where he teaches courses in linguistics, etymology, and folklore. Liberman is a native of St. Petersburg, Russia. His main graduate works, written under the auspices of the philologist Mikhail Steblin-Kamensky, focused on Middle English and Icelandic phonetics. He emigrated to the U.S. in 1975.
8788	Joanie Pallatto is a Chicago based singer born in Xenia, Ohio. She moved to Chicago in 1979 after a stint with the Glen Miller band. A singer, composer, record producer and recording engineer, she has worked with Bob Dorough, Von Freeman, Don Moye, Tatsu Aoki and Willie Pickens.
